SYSCALL(args) 		 = return
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html.rb\0", 0x7FFF5FBFC8A0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC8C0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html.rb\0", 0x0, 0x1002B3030)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC6F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFBB00, 0x7FFF5FBFBBCC)		 = 0 0
read_nocancel(0x4, "require 'nokogiri/html/entity_lookup'\nrequire 'nokogiri/html/document'\nrequire 'nokogiri/html/document_fragment'\nrequire 'nokogiri/html/sax/parser_context'\nrequire 'nokogiri/html/sax/parser'\nrequire 'nokogiri/html/element_description'\n\nmodule Nokogiri\n  cl", 0x1000)		 = 1105 0
read_nocancel(0x4, "&block)\n      end\n\n      ####\n      # Parse a fragment from +string+ in to a NodeSet.\n      def fragment string, encoding = nil\n        HTML::DocumentFragment.parse string, encoding\n      end\n    end\n\n    # Instance of Nokogiri::HTML::EntityLookup\n    Name", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/entity_lookup.rb\0", 0x7FFF5FBFB4F0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/entity_lookup.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB510, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/entity_lookup.rb\0", 0x7FFF5FBFB510, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/entity_lookup.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB530, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/entity_lookup.rb\0", 0x0, 0x1002B4E60)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB360, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/entity_lookup.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/entity_lookup.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA770, 0x7FFF5FBFA83C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module HTML\n    class EntityDescription < Struct.new(:value, :name, :description); end\n\n    class EntityLookup\n      ###\n      # Look up entity with +name+\n      def [] name\n        (val = get(name)) && val.value\n      end\n    end\n  end\ne", 0x1000)		 = 259 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document.rb\0", 0x7FFF5FBFB4D0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document.rb\0", 0x7FFF5FBFB4F0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB510, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document.rb\0", 0x0, 0x1002B6BC0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB340, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA750, 0x7FFF5FBFA81C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module HTML\n    class Document < Nokogiri::XML::Document\n      ###\n      # Get the meta tag encoding for this document.  If there is no meta tag,\n      # then nil is returned\n      def meta_encoding\n        return nil unless meta = css('m", 0x1000)		 = 3019 0
read_nocancel(0x4, "      # Serialize Node using +options+.  Save options can also be set using a\n      # block. See SaveOptions.\n      #\n      # These two statements are equivalent:\n      #\n      #  node.serialize(:encoding => 'UTF-8', :save_with => FORMAT | AS_XML)\n      #\n", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document_fragment.rb\0", 0x7FFF5FBFB4B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document_fragment.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document_fragment.rb\0", 0x7FFF5FBFB4D0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document_fragment.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document_fragment.rb\0", 0x0, 0x1002BAA00)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB320, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document_fragment.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/document_fragment.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA730, 0x7FFF5FBFA7FC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module HTML\n    class DocumentFragment < Nokogiri::XML::DocumentFragment\n      attr_accessor :errors\n\n      ####\n      # Create a Nokogiri::XML::DocumentFragment from +tags+, using +encoding+\n      def self.parse tags, encoding = nil\n    ", 0x1000)		 = 1251 0
read_nocancel(0x4, "        # This is a horrible hack, but I don't care\n          if tags.strip =~ /^<body/i\n            path = \"/html/body\"\n          else\n            path = \"/html/body/node()\"\n          end\n\n          temp_doc = HTML::Document.parse \"<html><body>#{tags}\", n", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser_context.rb\0", 0x7FFF5FBFB490, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser_context.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser_context.rb\0", 0x7FFF5FBFB4B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser_context.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser_context.rb\0", 0x0, 0x1002BDBF0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB300, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser_context.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser_context.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA710, 0x7FFF5FBFA7DC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module HTML\n    module SAX\n      ###\n      # Context for HTML SAX parsers.  This class is usually not instantiated\n      # by the user.  Instead, you should be looking at\n      # Nokogiri::HTML::SAX::Parser\n      class ParserContext < Nok", 0x1000)		 = 481 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser.rb\0", 0x7FFF5FBFB470, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB490, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser.rb\0", 0x7FFF5FBFB490, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser.rb\0", 0x0, 0x1002BEB10)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB2E0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/sax/parser.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA6F0, 0x7FFF5FBFA7BC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module HTML\n    ###\n    # Nokogiri lets you write a SAX parser to process HTML but get HTML\n    # correction features.\n    #\n    # See Nokogiri::HTML::SAX::Parser for a basic example of using a\n    # SAX parser with HTML.\n    #\n    # For ", 0x1000)		 = 1553 0
read_nocancel(0x4, "formation on SAX parsers, see Nokogiri::XML::SAX\n      class Parser < Nokogiri::XML::SAX::Parser\n        ###\n        # Parse html stored in +data+ using +encoding+\n        def parse_memory data, encoding = 'UTF-8'\n          raise ArgumentError unless data\n", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/element_description.rb\0", 0x7FFF5FBFB450, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/element_description.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB470, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/element_description.rb\0", 0x7FFF5FBFB470, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/element_description.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB490, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/element_description.rb\0", 0x0, 0x1002C11C0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB2C0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/element_description.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/html/element_description.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA6D0, 0x7FFF5FBFA79C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module HTML\n    class ElementDescription\n      ###\n      # Is this element a block element?\n      def block?\n        !inline?\n      end\n\n      ###\n      # Convert this description to a string\n      def to_s\n        \"#{name}: #{description", 0x1000)		 = 413 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/decorators/slop.rb\0", 0x7FFF5FBFC860, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/decorators/slop.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC880, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/decorators/slop.rb\0", 0x7FFF5FBFC880, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/decorators/slop.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC8A0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/decorators/slop.rb\0", 0x0, 0x1002C2F90)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC6D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/decorators/slop.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/decorators/slop.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFBAE0, 0x7FFF5FBFBBAC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module Decorators\n    ###\n    # The Slop decorator implements method missing such that a methods may be\n    # used instead of XPath or CSS.  See Nokogiri.Slop\n    module Slop\n      ###\n      # look for node with +name+.  See Nokogiri.Slop", 0x1000)		 = 1007 0
read_nocancel(0x4, "SS.xpath_for(\"#{name}#{args.first}\", :prefix => prefix)\n            )\n          end\n        end\n\n        super if list.empty?\n        list.length == 1 ? list.first : list\n      end\n    end\n  end\nend\n\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css.rb\0", 0x7FFF5FBFC840, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC860, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css.rb\0", 0x7FFF5FBFC860, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC880, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css.rb\0", 0x0, 0x1002C6AC0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC6B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFBAC0, 0x7FFF5FBFBB8C)		 = 0 0
read_nocancel(0x4, "require 'nokogiri/css/node'\nrequire 'nokogiri/css/xpath_visitor'\nrequire 'nokogiri/css/generated_parser'\nrequire 'nokogiri/css/generated_tokenizer'\nrequire 'nokogiri/css/tokenizer'\nrequire 'nokogiri/css/parser'\nrequire 'nokogiri/css/syntax_error'\n\nmodule N", 0x1000)		 = 623 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/node.rb\0", 0x7FFF5FBFB4B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/node.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/node.rb\0", 0x7FFF5FBFB4D0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/node.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/node.rb\0", 0x0, 0x1002C8650)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB320, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/node.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/node.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA730, 0x7FFF5FBFA7FC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module CSS\n    class Node\n      # Get the type of this node\n      attr_accessor :type\n      # Get the value of this node\n      attr_accessor :value\n\n      # Create a new Node with +type+ and +value+\n      def initialize type, value\n      ", 0x1000)		 = 2869 0
read_nocancel(0x4, "LEMENT_NAME],\n            [:PSEUDO_CLASS,\n              [:FUNCTION]\n            ]\n          ]\n        )\n        matches.each do |match|\n          if match.value[1].value[0].value[0] =~ /^nth-(last-)?child/\n            tag_name = match.value[0].value.first\n", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/xpath_visitor.rb\0", 0x7FFF5FBFB490, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/xpath_visitor.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/xpath_visitor.rb\0", 0x7FFF5FBFB4B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/xpath_visitor.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/xpath_visitor.rb\0", 0x0, 0x1002CD610)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB300, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/xpath_visitor.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/xpath_visitor.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA710, 0x7FFF5FBFA7DC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module CSS\n    class XPathVisitor # :nodoc:\n      def visit_function node\n        #  note that nth-child and nth-last-child are preprocessed in css/node.rb.\n        msg = :\"visit_function_#{node.value.first.gsub(/[(]/, '')}\"\n        retur", 0x1000)		 = 4096 0
read_nocancel(0x4, "end\n        end\n      end\n\n      def visit_class_condition node\n        \"contains(concat(' ', @class, ' '), ' #{node.value.first} ')\"\n      end\n\n      {\n        'combinator'                => ' and ',\n        'direct_adjacent_selector'  => \"/following-sibl", 0x1000)		 = 1462 0
read_nocancel(0x4, ".value.first\n      end\n\n      def accept node\n        node.accept(self)\n      end\n\n    private\n      def an_plus_b node, options={}\n        raise ArgumentError, \"expected an+b node to contain 4 tokens, but is #{node.value.inspect}\" unless node.value.size =", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_parser.rb\0", 0x7FFF5FBFB470, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_parser.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB490, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_parser.rb\0", 0x7FFF5FBFB490, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_parser.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_parser.rb\0", 0x0, 0x1002E6E90)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB2E0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_parser.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/css/generated_parser.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA6F0, 0x7FFF5FBFA7BC)		 = 0 0
read_nocancel(0x4, "#\n# DO NOT MODIFY!!!!\n# This file is automatically generated by Racc 1.4.6\n# from Racc grammer file \"\".\n#\n\nrequire 'racc/parser.rb'\n\n\nmodule Nokogiri\n  module CSS\n    class GeneratedParser < Racc::Parser\n##### State transition tables begin ###\n\nracc_action", 0x1000)		 = 4096 0
read_nocancel(0x4, "nil,\n   nil,   nil,   nil,   nil,   nil,   nil,   nil,   nil,   nil,   nil,\n   nil,   nil,   nil,   nil,   nil,   nil,   nil,    86,   nil,   nil,\n    89,   nil,   nil,    90,   nil,   nil,   nil,   nil,   nil,   nil,\n   nil,   nil,    95 ]\n\nracc_goto_chec", 0x1000)		 = 4096 0
read_nocancel(0x4, "lement_name\",\n  \"hcap_0toN\",\n  \"hcap_1toN\",\n  \"negation\",\n  \"function\",\n  \"pseudo\",\n  \"attrib\",\n  \"class\",\n  \"namespace\",\n  \"attrib_val_0or1\",\n  \"expr\",\n  \"an_plus_b\",\n  \"attribute_id\",\n  \"eql_incl_dash\",\n  \"negation_arg\" ]\n\nRacc_debug_parser = false\n\n####", 0x1000)		 = 4096 0
read_nocancel(0x4, "sult = Node.new(:FUNCTION, [val.first.strip, val[1]].flatten)\n      \n    result\nend\n\ndef _reduce_33(val, _values, result)\n result = [val.first, val.last] \n    result\nend\n\ndef _reduce_34(val, _values, result)\n result = [val.first, val.last] \n    result\nend\n", 0x1000)		 = 3762 0
read_nocancel(0x4, "# assert_xpath(\"//a[foo(., @a, b)]\", @parser.parse('a:foo(@a, b)'))\n          # assert_xpath(\"//a[foo(., a, 10)]\", @parser.parse('a:foo(a, 10)'))\n          result = val\n        end\n      \n    result\nend\n\ndef _reduce_39(val, _values, result)\n        if val[", 0x1000)		 = 0 0
